doc_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
5636338,0.0002538543592529964,0.00017974120834507402,0.00010626808758544167,0.00040789707159559767,0.00022230213517519055,0.000419872268962078,7.244955708348721e-05,0.00047839272756308086,7.48462501792047e-05
5636344,0.00047300794710450675,0.0006138198053942147,0.00020630184201843823,0.0004289273114119938,0.0002039072657725595,0.0008232662164063541,0.0004192882597597462,0.0009303229579879588,-5.321703296724291e-05
5638048,0.0002959381448116056,0.00028249993366164715,8.613872338768564e-05,0.0010090929824113064,0.00023115032671107026,0.00034241460984399966,0.0009391253486411669,0.0003940493690099813,-0.000527637853180894
5638113,0.00017363065622045984,0.0005229503181221701,5.738913259048325e-05,8.005761887109667e-05,0.000544770584622163,0.00010521604023553763,0.00027373438709234134,0.0004800393188280392,0.0005866380615465994
5638125,0.0,0.001618800281711643,0.0007349341806544941,0.0013613275160821072,0.0013698877519309556,0.0007349341806544941,0.0008908633290759912,0.0024957410244953165,0.0008855009786325219
5638267,0.00027285801448392915,9.294038348900741e-05,7.314947236230499e-05,0.00021375750503238163,0.00010371537407620886,0.0002571909295470442,0.0001659628731130845,0.0001682485878679235,-8.433554654565495e-05
5638269,0.0,0.0004433488322436065,0.0004904296230227012,0.00025408440928736324,0.0004471405816641322,0.00025408440928736324,9.780130111048394e-05,0.001432072782364639,0.0014822276234951106
5638281,0.0002797915588504599,0.00036038657107628346,2.131905309886729e-05,0.000232595063056065,0.00023563997285527212,0.00011673923826480615,0.00016165613978842342,0.0005617668779548721,0.00037125804357274536
5638284,6.989195527756251e-05,0.0004952453417469303,0.00012573437755396857,0.00024363099532842612,0.00040571686030208085,0.00030119778543198487,0.00017650674255075726,0.0015771812486161168,0.001396260178794558
5638290,0.00024586720597591475,0.0,0.0018543172817877074,0.0018543172817877074,0.00044596788265368497,0.002100184487763622,0.0,0.0026764072102417706,0.0005762227224781483
5638297,0.002857484995568636,0.0002521204849827131,0.0007802028038903764,0.00184037510535883,0.00022954489790951476,0.006035014647040669,0.000657037439547302,0.000900328345959335,-0.007436817168369917
5638337,0.0006220576761933343,0.00021144758995694985,0.000753536157961248,0.0008020569148788365,0.0003183293402431167,0.0008123876579435039,0.00013168116936376648,0.0010362383128733512,0.0001980643499954833
5638359,0.0004113207499147277,0.0007434713371732954,0.0004113207499147277,0.0004727892151489202,0.0006622095177215144,0.0012697405073979508,6.212535126807264e-06,0.0022277021587271905,0.001642905902242573
5638486,0.0004517045730466561,0.001024336925930226,0.0009311845767895788,0.0002411927876772276,0.0010303188294281476,0.0013265894749137765,0.0009744096142074757,0.0011103338091476415,0.0006085420999921412
5638487,0.0003352542182061623,0.00046976830725651376,0.00034572186128650577,0.0003369078491369841,0.00022624797882291362,0.00031555322923785634,0.0001870021379060379,0.0010608136417318806,0.0006306877762003662
5638489,0.0001799126868207301,0.0001293389080594298,1.0660411044085392e-05,0.0001422970303478806,0.00018345378363458548,4.746734687078488e-05,3.610521296532561e-05,0.0007032107591530192,0.00058275713410551
5638491,0.0,0.004639770924138198,0.0,0.0010313385972088762,0.0010219391187942513,0.0004783091277001265,0.0010219391187942513,0.0050171097071368825,0.00350746198222788
5638492,9.383337894752419e-05,0.00012215563129696553,7.796690616860283e-05,0.00028637195977979665,0.00012134436753922283,0.00031853923129087204,4.1545813939850553e-05,0.00031908267632284315,3.525626097224073e-05
5638800,0.0003760083343288225,0.00025458049995745333,2.4932091692911223e-05,2.3931854742391765e-05,0.00012155111832346046,0.00010827090611983515,9.332795124677407e-05,0.0007905221713249956,0.00028030533118110094
5638823,0.00028921302926089945,0.0010813299091698347,0.00046490604464376656,0.000839801890624889,0.0004687926966467385,0.0003080273306466158,0.0003055031766385096,0.0005743059662794671,-4.7587761348076486e-05
5639091,0.00019373233006212884,0.0022865104054481237,0.00024728018454632067,0.00014484763256845725,0.0020027804749446977,0.0008706618952608599,0.0012242721779516165,0.0021567060099804292,0.0024590591109272517
5639240,0.0001616785696525153,0.0007509041402708934,8.940850836019858e-05,0.0001253260015470411,0.0007189644703636118,0.0001911494655296938,0.00018895079416789,0.0009690865923690705,0.001217565465236821
5639751,0.00012611218540599522,0.0007723641841871062,0.00047011397223640665,0.0006090882690367521,0.00023262999099088848,0.0005138898932820291,0.0003546022655838766,0.0014301696535887216,0.0005840995286161117
5639856,6.677837020138057e-05,7.563786924258189e-05,0.00010771454599368255,0.00013436959672992322,4.878071778699799e-05,0.0001269542379061913,5.3704651717122136e-05,0.00018439726153973306,-8.526730186355441e-05
5640103,0.0,0.0,0.0,0.0026273774535413843,0.010418163676315923,0.0,0.0,0.0026273774535413843,0.010418163676315923
5640159,0.0004878493279937997,0.0005357167441957895,0.0004020919621576821,0.00015757605576254515,0.0005582910465978378,0.00022772802906880881,0.0004273207951841559,0.0007746947530373307,0.0004793765320845289
5640403,0.0001597900052345988,0.00023234351897230202,0.002574762621685383,0.001517856837657669,0.00020926360530369658,0.0031807017471090237,7.21565424025796e-05,0.0005273857442010908,-0.002585214503975252
5640453,0.00014329147894891545,0.003786266633750227,8.232624686740718e-05,6.094763628311856e-05,0.0017911458289296676,0.00011137104602110167,0.0017911458289296676,0.0055651989967663955,0.005497210618634698
5640468,0.0002194911287367627,0.00024242708074195335,0.00012110221977845307,0.00012495052136365657,0.00021095071341951843,0.00013455223176644886,0.00010139854218946567,0.0005577961261828312,0.00039620800158401916
5640487,0.0005042619578689222,0.0008580568618129656,0.0002998873247139,0.0006305941812263124,0.0007095886795498339,0.0009441128796511931,0.0007390413678606161,0.0017900632911729236,0.0007502517707684779
5640491,0.0005863541240378725,0.0002822132642947907,0.0003108045444396533,0.0007207496959346038,0.0001113953725519575,0.0007199405113584025,0.0005674043642999078,0.0004378082312490652,-0.0006126294634636837
5640492,0.00045092427507389325,0.000365053455512844,0.00014631129827982173,0.0004179656555374827,0.00037885059438292647,0.0014016776590019431,0.00027445585950081666,0.0004365344020811545,-0.001118224153507029
5640493,5.137115919553822e-05,0.0002519613837496862,2.1345969609002632e-05,0.00015101401997994913,9.520314319451738e-05,0.00014779638028507557,6.446820397000719e-05,0.00037042598729404645,2.4698411917114414e-05
5640494,0.0,0.003694001682541029,0.0017835872052542206,0.0072610965094534186,0.0036073863689153256,0.002498165746804205,0.0017835872052542206,0.003592106227097028,-0.0020111427013372986
5640555,0.0004850608937689386,0.00040810461391036824,0.0,0.000265953644483344,0.0001174644547781473,0.00010823156572244766,0.00020656274153809157,0.0017601422179012885,0.0010581152169168635
5640586,0.0009482403438801024,0.0010910798931917072,0.0008999104152795544,0.00024413286650122254,0.001018280680880939,0.00024102489610875255,0.0009037171517625258,0.0014665830051714909,0.0012510333159892484
5640966,0.0012249467627421396,0.0017663592784711787,0.0011989274969219869,0.000630922943009755,0.0004516878246935947,0.0003998991504211837,0.0013597146321672295,0.0011567055649594291,0.000755298603658012
5641743,0.00031751819713915844,0.0002512862508912353,0.0010739095230980094,0.0007475632224950487,0.00030707365463224077,0.0007999482280904794,0.00023334751238232387,0.0009602154503122026,-0.0006734535705264739
